	evaluation_mode	train_size	validation_unbalance_rate	use_scale_free_distribution	validation_sample_only_edges_with_heterogeneous_node_types	negative_predictive_value	specificity	precision	accuracy	diagnostic_odds_ratio	recall	miss_rate	threat_score	positive_likelyhood_ratio	informedness	prevalence_threshold	fall_out	matthews_correlation_coefficient	false_omission_rate	f1_score	markedness	prevalence	fowlkes_mallows_index	negative_likelyhood_ratio	false_discovery_rate	balanced_accuracy	auroc	auprc	time_required_for_training	time_required_for_evaluation	task_name	model_name	library_name	graph_name	nodes_number	edges_number	evaluation_schema	holdout_number	holdouts_kwargs	use_subgraph_as_support	number_of_threads	python_version	platform	number_of_holdouts	number_of_slurm_nodes	time_required_to_compute_constant_node_features	time_required_to_compute_constant_node_type_features	time_required_to_compute_constant_edge_features	time_required_for_setting_up_holdout	time_required_to_compute_node_features	time_required_to_compute_node_type_features	time_required_to_compute_edge_features	features_names	('model_parameters', 'random_state')	('model_parameters', 'edge_features')	('model_parameters', 'edge_embeddings')	('model_parameters', 'cooccurrence_iterations')	('model_parameters', 'cooccurrence_window_size')	('model_parameters', 'number_of_epochs')	('model_parameters', 'number_of_edges_per_mini_batch')	('model_parameters', 'sample_only_edges_with_heterogeneous_node_types')	('model_parameters', 'learning_rate')	('model_parameters', 'first_order_decay_factor')	('model_parameters', 'second_order_decay_factor')	('model_parameters', 'avoid_false_negatives')	('model_parameters', 'use_scale_free_distribution')
0	train	0.750000494163924	1.0	False	False	0.8828932802600278	0.987963111826829	0.9863376371621055	0.9284611106864897	544.2847744610898	0.8689609913844224	0.1310390086155776	0.8586261315222034	72.19149824131888	0.8569241032112513	0.10530130996501871	0.012036888173170945	0.863055574337745	0.1171067197399722	0.9239363602608921	0.8692309174221333	0.5000079067426065	0.9257909758839475	0.13263552762944272	0.01366236283789446	0.9284620516056257	0.9807767763382024	0.9842338368557804	373.27330136299133	0.11367154121398926	Edge Prediction	Perceptron	Ensmallen	HomoSapiens	16812	505905	Connected Monte Carlo	5	"{""train_size"": 0.75, ""edge_types"": [""PPI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.76837158203125e-06	1.6689300537109375e-06	1.430511474609375e-06	0.2707819938659668	1.2159347534179688e-05	2.384185791015625e-06	1.430511474609375e-06		252	['AdamicAdar']		100	10	1000	16	False	0.001	0.9	0.999	False	False
1	test	0.750000494163924	1.0	False	False	0.9015061892258418	0.9881476678816823	0.9868877983922464	0.9400946435842799	688.8932560186373	0.8920427591005408	0.10795724089945924	0.8815940613401055	75.26305795311742	0.8801904269822232	0.10335459666299994	0.01185233211831771	0.8842826942160549	0.09849381077415818	0.9370714751429627	0.8883939876180882	0.5000059300491403	0.9382676135306375	0.10925213346998022	0.013112201607753615	0.9400952134911116	0.9817387547006976	0.9865267437738847	373.27330136299133	0.11367154121398926	Edge Prediction	Perceptron	Ensmallen	HomoSapiens	16812	505905	Connected Monte Carlo	5	"{""train_size"": 0.75, ""edge_types"": [""PPI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.76837158203125e-06	1.6689300537109375e-06	1.430511474609375e-06	0.2707819938659668	1.2159347534179688e-05	2.384185791015625e-06	1.430511474609375e-06		252	['AdamicAdar']		100	10	1000	16	False	0.001	0.9	0.999	False	False
0	train	0.750000494163924	1.0	False	False	0.8818548063344527	0.9842257990548657	0.9821547837702455	0.9261839688158071	410.8082431009223	0.8681439742349688	0.1318560257650312	0.8546627782073303	55.035686261037384	0.8523697732898345	0.11878453866895906	0.015774200945134265	0.8581699472935326	0.11814519366554732	0.9216368476790433	0.8640095901046982	0.5000079067426065	0.9233914431573358	0.13396928417406875	0.017845216229754546	0.9261848866449173	0.979873314306249	0.9833097633014491	354.62473702430725	0.07382631301879883	Edge Prediction	Perceptron	Ensmallen	HomoSapiens	16812	505905	Connected Monte Carlo	5	"{""train_size"": 0.75, ""edge_types"": [""PPI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.76837158203125e-06	1.6689300537109375e-06	1.430511474609375e-06	0.2707819938659668	1.2159347534179688e-05	2.384185791015625e-06	1.430511474609375e-06		252	['JaccardCoefficient']		100	10	1000	16	False	0.001	0.9	0.999	False	False
1	test	0.750000494163924	1.0	False	False	0.898944998484608	0.9849849374965408	0.9833961406300549	0.9371296190141095	526.8594336771923	0.8892754356557766	0.1107245643442234	0.8761207400194742	59.225556700207164	0.8742603731523175	0.11499785681593919	0.015015062503459187	0.8782914627445868	0.10105500151539205	0.9339705290080424	0.8823411391146627	0.5000059300491403	0.9351524107764474	0.1124124442203587	0.01660385936994513	0.9371301865761588	0.9809432404608486	0.9837709323035285	354.62473702430725	0.07382631301879883	Edge Prediction	Perceptron	Ensmallen	HomoSapiens	16812	505905	Connected Monte Carlo	5	"{""train_size"": 0.75, ""edge_types"": [""PPI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.76837158203125e-06	1.6689300537109375e-06	1.430511474609375e-06	0.2707819938659668	1.2159347534179688e-05	2.384185791015625e-06	1.430511474609375e-06		252	['JaccardCoefficient']		100	10	1000	16	False	0.001	0.9	0.999	False	False
0	train	0.750000494163924	1.0	False	False	0.87953138090981	0.9905249369427306	0.9891569244875553	0.9274279629859022	666.0243701400597	0.8643329845636469	0.13566701543635307	0.8562204979322444	91.22187148934245	0.8548579215063774	0.0947776189863511	0.009475063057269417	0.861745367953254	0.12046861909018998	0.9225417981172387	0.8686883053973653	0.5000079067426065	0.9246409880294766	0.13696476522346954	0.010843075512444678	0.9274289607531887	0.9811393326783256	0.9851356009228787	369.23507356643677	0.1078026294708252	Edge Prediction	Perceptron	Ensmallen	HomoSapiens	16812	505905	Connected Monte Carlo	5	"{""train_size"": 0.75, ""edge_types"": [""PPI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.76837158203125e-06	1.6689300537109375e-06	1.430511474609375e-06	0.2707819938659668	1.2159347534179688e-05	2.384185791015625e-06	1.430511474609375e-06		252	['ResourceAllocationIndex']		100	10	1000	16	False	0.001	0.9	0.999	False	False
1	test	0.750000494163924	1.0	False	False	0.8960711935216185	0.9904090201070584	0.9892807592721874	0.9377700643212663	795.7233721686157	0.8851323571270439	0.11486764287295614	0.8767239151375608	92.28800049705596	0.8755413772341023	0.09428034717011799	0.009590979892941554	0.8804330003390324	0.10392880647838156	0.934313148637314	0.8853519527938059	0.5000059300491403	0.9357587350995036	0.11598000476665642	0.010719240727812607	0.9377706886170512	0.9819819872496939	0.9853623321277226	369.23507356643677	0.1078026294708252	Edge Prediction	Perceptron	Ensmallen	HomoSapiens	16812	505905	Connected Monte Carlo	5	"{""train_size"": 0.75, ""edge_types"": [""PPI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.76837158203125e-06	1.6689300537109375e-06	1.430511474609375e-06	0.2707819938659668	1.2159347534179688e-05	2.384185791015625e-06	1.430511474609375e-06		252	['ResourceAllocationIndex']		100	10	1000	16	False	0.001	0.9	0.999	False	False
0	train	0.750000494163924	1.0	False	False	0.7079438780252242	0.9234615212286218	0.8899683242145466	0.7712513474407192	19.60601535815769	0.6190459875233575	0.3809540124766425	0.5750350699808309	8.088036206892207	0.5425075087519793	0.26014924859949523	0.0765384787713782	0.5695365302502621	0.2920561219747758	0.730187004645972	0.5979122022397707	0.5000079067426065	0.7422474790310181	0.4125283010923955	0.11003167578545336	0.7712537543759896	0.8812423216654887	0.8870259737508315	354.3913836479187	0.058949947357177734	Edge Prediction	Perceptron	Ensmallen	HomoSapiens	16812	505905	Connected Monte Carlo	5	"{""train_size"": 0.75, ""edge_types"": [""PPI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.76837158203125e-06	1.6689300537109375e-06	1.430511474609375e-06	0.2707819938659668	1.2159347534179688e-05	2.384185791015625e-06	1.430511474609375e-06		252	['PreferentialAttachment']		100	10	1000	16	False	0.001	0.9	0.999	False	False
1	test	0.750000494163924	1.0	False	False	0.7192516001969473	0.9240233093229385	0.8937868220053278	0.781675357483129	21.558527334966985	0.6393307821246719	0.36066921787532813	0.594187456369181	8.414827974571097	0.5633540914476103	0.25635554816584777	0.07597669067706148	0.5876714246602767	0.28074839980305266	0.745442393233308	0.6130384222022751	0.5000059300491403	0.7559268668101373	0.3903248048359321	0.10621317799467223	0.7816770457238051	0.8942782292179854	0.8956212098737844	354.3913836479187	0.058949947357177734	Edge Prediction	Perceptron	Ensmallen	HomoSapiens	16812	505905	Connected Monte Carlo	5	"{""train_size"": 0.75, ""edge_types"": [""PPI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.76837158203125e-06	1.6689300537109375e-06	1.430511474609375e-06	0.2707819938659668	1.2159347534179688e-05	2.384185791015625e-06	1.430511474609375e-06		252	['PreferentialAttachment']		100	10	1000	16	False	0.001	0.9	0.999	False	False
0	train	0.750000494163924	1.0	False	False	0.7126678272005122	0.8448589411094946	0.8095369064105716	0.7521193392590054	10.542138441053124	0.6593829148536353	0.3406170851463647	0.5708272110830223	4.250215381854591	0.5042418559631299	0.3266260617208655	0.15514105889050545	0.5131447009068542	0.28733217279948775	0.7267854886336733	0.5222047336110838	0.5000085656491114	0.7306126230983128	0.40316444387634215	0.19046309358942837	0.7521209279815649	0.8409630370502991	0.8438047331476021	354.4642651081085	0.06192588806152344	Edge Prediction	Perceptron	Ensmallen	HomoSapiens	16812	505905	Connected Monte Carlo	6	"{""train_size"": 0.75, ""edge_types"": [""PPI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.76837158203125e-06	1.6689300537109375e-06	1.430511474609375e-06	0.303861141204834	1.3828277587890625e-05	1.430511474609375e-06	2.384185791015625e-06		294	['Degree']		100	10	1000	16	False	0.001	0.9	0.999	False	False
1	test	0.750000494163924	1.0	False	False	0.7255303842656061	0.8452713227329153	0.814692764410102	0.7627545473593491	11.621516748589737	0.6802397292767007	0.31976027072329927	0.5890924030264645	4.396339071021112	0.525511052009616	0.32291972388779955	0.15472867726708472	0.5328163240559719	0.2744696157343939	0.7414199475178711	0.5402231486757081	0.5000059300491403	0.7444369587184765	0.378293054695688	0.18530723558989803	0.762755526004808	0.8554172573935348	0.8539001718957876	354.4642651081085	0.06192588806152344	Edge Prediction	Perceptron	Ensmallen	HomoSapiens	16812	505905	Connected Monte Carlo	6	"{""train_size"": 0.75, ""edge_types"": [""PPI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.76837158203125e-06	1.6689300537109375e-06	1.430511474609375e-06	0.303861141204834	1.3828277587890625e-05	1.430511474609375e-06	2.384185791015625e-06		294	['Degree']		100	10	1000	16	False	0.001	0.9	0.999	False	False
0	train	0.750000494163924	1.0	False	False	0.8824155210194201	0.9881264891306639	0.9865110067789302	0.9282290849910061	548.8397249516431	0.8683337330567774	0.1316662669432226	0.8581448894862138	73.13201146758468	0.8564602221874413	0.10469312430124916	0.011873510869336079	0.862670856736645	0.1175844789805799	0.9236576699069953	0.8689265277983504	0.5000085656491114	0.9255381057622363	0.1332483931880626	0.013488993221069778	0.9282301110937207	0.980587750783276	0.9834767296783183	377.7486400604248	0.1187899112701416	Edge Prediction	Perceptron	Ensmallen	HomoSapiens	16812	505905	Connected Monte Carlo	6	"{""train_size"": 0.75, ""edge_types"": [""PPI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.76837158203125e-06	1.6689300537109375e-06	1.430511474609375e-06	0.303861141204834	1.3828277587890625e-05	1.430511474609375e-06	2.384185791015625e-06		294	['AdamicAdar']		100	10	1000	16	False	0.001	0.9	0.999	False	False
1	test	0.750000494163924	1.0	False	False	0.9009779598430648	0.9877681402354653	0.9864646128809288	0.9396044261886783	663.1215267573804	0.8914418545811063	0.10855814541889375	0.8806698796310038	72.87868498670765	0.8792099948165717	0.10485586054545057	0.01223185976453467	0.8833166927918138	0.09902204015693515	0.936549140462435	0.8874425727239936	0.5000059300491403	0.9377504166809035	0.1099024568589705	0.013535387119071207	0.9396049974082858	0.9815324339680187	0.9845398006687711	377.7486400604248	0.1187899112701416	Edge Prediction	Perceptron	Ensmallen	HomoSapiens	16812	505905	Connected Monte Carlo	6	"{""train_size"": 0.75, ""edge_types"": [""PPI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.76837158203125e-06	1.6689300537109375e-06	1.430511474609375e-06	0.303861141204834	1.3828277587890625e-05	1.430511474609375e-06	2.384185791015625e-06		294	['AdamicAdar']		100	10	1000	16	False	0.001	0.9	0.999	False	False
0	train	0.750000494163924	1.0	False	False	0.8815066133758653	0.98471334893626	0.9826869289298432	0.9261746469964222	422.25279247039725	0.867637950710146	0.13236204928985396	0.8545748113459787	56.75788288045534	0.852351299646406	0.11718132820165392	0.015286651063740053	0.8582519961702985	0.1184933866241347	0.9215856983690631	0.8641935423057086	0.5000085656491114	0.9233723372542282	0.13441683250545808	0.017313071070156782	0.926175649823203	0.9799060174284567	0.9835121116708861	358.5587863922119	0.07758927345275879	Edge Prediction	Perceptron	Ensmallen	HomoSapiens	16812	505905	Connected Monte Carlo	6	"{""train_size"": 0.75, ""edge_types"": [""PPI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.76837158203125e-06	1.6689300537109375e-06	1.430511474609375e-06	0.303861141204834	1.3828277587890625e-05	1.430511474609375e-06	2.384185791015625e-06		294	['JaccardCoefficient']		100	10	1000	16	False	0.001	0.9	0.999	False	False
1	test	0.750000494163924	1.0	False	False	0.8989470035099882	0.9841626275964039	0.9825045638369422	0.936765909333502	499.5680963974267	0.8893703153167399	0.11062968468326007	0.8755049463336421	56.156431297580525	0.873532942913144	0.11773349612135049	0.01583737240359606	0.8774833227246929	0.1010529964900117	0.933620514352826	0.8814515673469305	0.5000059300491403	0.9347782591287611	0.11240996313124409	0.01749543616305782	0.936766471456572	0.9806444414476966	0.9834679103166682	358.5587863922119	0.07758927345275879	Edge Prediction	Perceptron	Ensmallen	HomoSapiens	16812	505905	Connected Monte Carlo	6	"{""train_size"": 0.75, ""edge_types"": [""PPI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.76837158203125e-06	1.6689300537109375e-06	1.430511474609375e-06	0.303861141204834	1.3828277587890625e-05	1.430511474609375e-06	2.384185791015625e-06		294	['JaccardCoefficient']		100	10	1000	16	False	0.001	0.9	0.999	False	False
0	train	0.750000494163924	1.0	False	False	0.8793193018912961	0.9903535960528813	0.9889599087835086	0.9272183383958515	652.7018101768439	0.8640852438796192	0.13591475612038084	0.8558298463281379	89.57589259339646	0.8544388399325005	0.09556160163488775	0.009646403947118687	0.861331226362128	0.1206806981087039	0.9223149935016345	0.8682792106748047	0.5000085656491114	0.9244163910102222	0.13723861524013034	0.01104009121649141	0.9272194199662502	0.9809772491277338	0.985002954898483	370.32482528686523	0.10645222663879395	Edge Prediction	Perceptron	Ensmallen	HomoSapiens	16812	505905	Connected Monte Carlo	6	"{""train_size"": 0.75, ""edge_types"": [""PPI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.76837158203125e-06	1.6689300537109375e-06	1.430511474609375e-06	0.303861141204834	1.3828277587890625e-05	1.430511474609375e-06	2.384185791015625e-06		294	['ResourceAllocationIndex']		100	10	1000	16	False	0.001	0.9	0.999	False	False
1	test	0.750000494163924	1.0	False	False	0.8964989121722203	0.9904564610628356	0.9893394334973195	0.9380547066800027	803.8405092590764	0.8856541952623422	0.11434580473765776	0.8772820187495595	92.80144410722006	0.8761106563251779	0.09404373428776917	0.00954353893716442	0.8809610742947446	0.10350108782777968	0.9346299703375511	0.8858383456695398	0.5000059300491403	0.9360622948369248	0.11544758324354405	0.010660566502680546	0.938055328162589	0.981798822909301	0.9856488038416141	370.32482528686523	0.10645222663879395	Edge Prediction	Perceptron	Ensmallen	HomoSapiens	16812	505905	Connected Monte Carlo	6	"{""train_size"": 0.75, ""edge_types"": [""PPI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.76837158203125e-06	1.6689300537109375e-06	1.430511474609375e-06	0.303861141204834	1.3828277587890625e-05	1.430511474609375e-06	2.384185791015625e-06		294	['ResourceAllocationIndex']		100	10	1000	16	False	0.001	0.9	0.999	False	False
0	train	0.750000494163924	1.0	False	False	0.7068447728863332	0.9236827123790246	0.8899162091880959	0.7703022356344181	19.49180909830765	0.6169270140131619	0.38307298598683814	0.5731846174565667	8.083712527587293	0.5406097263921863	0.26020071111876536	0.07631728762097545	0.5679918936400321	0.29315522711366676	0.7286933918579223	0.5967609820744291	0.5000085656491114	0.7409543505887014	0.4147235634628265	0.11008379081190411	0.7703048631960931	0.8804611398975587	0.8862505429510337	355.58640456199646	0.059113502502441406	Edge Prediction	Perceptron	Ensmallen	HomoSapiens	16812	505905	Connected Monte Carlo	6	"{""train_size"": 0.75, ""edge_types"": [""PPI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.76837158203125e-06	1.6689300537109375e-06	1.430511474609375e-06	0.303861141204834	1.3828277587890625e-05	1.430511474609375e-06	2.384185791015625e-06		294	['PreferentialAttachment']		100	10	1000	16	False	0.001	0.9	0.999	False	False
1	test	0.750000494163924	1.0	False	False	0.7190318571657089	0.9240707502787157	0.8937850482795235	0.7814935026428252	21.534682888605293	0.638919636927164	0.361080363072836	0.5938315243351289	8.41467075300315	0.5629903872058797	0.2563573291087428	0.07592924972128434	0.5873755416110892	0.28096814283429106	0.7451622273349716	0.6128169054452326	0.5000059300491403	0.755683014588578	0.39074969418080585	0.10621495172047646	0.7814951936029398	0.8942286527640263	0.8959466860002196	355.58640456199646	0.059113502502441406	Edge Prediction	Perceptron	Ensmallen	HomoSapiens	16812	505905	Connected Monte Carlo	6	"{""train_size"": 0.75, ""edge_types"": [""PPI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.76837158203125e-06	1.6689300537109375e-06	1.430511474609375e-06	0.303861141204834	1.3828277587890625e-05	1.430511474609375e-06	2.384185791015625e-06		294	['PreferentialAttachment']		100	10	1000	16	False	0.001	0.9	0.999	False	False
0	train	0.750000494163924	1.0	False	False	0.7142266419009685	0.8421890484323276	0.8077520773666568	0.7526121935309582	10.501001870563261	0.6630384077126419	0.3369615922873581	0.5726681918029615	4.201472718630164	0.5052274561449694	0.32789579062969143	0.15781095156767244	0.5135347899581795	0.2857733580990315	0.7282759259554106	0.5219787192676253	0.5000085656491114	0.7318269270830138	0.40010208267916464	0.19224792263334323	0.7526137280724847	0.8409203810426987	0.8435190593335293	355.40330362319946	0.06091475486755371	Edge Prediction	Perceptron	Ensmallen	HomoSapiens	16812	505905	Connected Monte Carlo	7	"{""train_size"": 0.75, ""edge_types"": [""PPI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.76837158203125e-06	1.6689300537109375e-06	1.430511474609375e-06	0.2702171802520752	1.3828277587890625e-05	1.6689300537109375e-06	2.384185791015625e-06		336	['Degree']		100	10	1000	16	False	0.001	0.9	0.999	False	False
1	test	0.750000494163924	1.0	False	False	0.7301314292762482	0.8424735518762749	0.8138315765866786	0.7655425973512552	11.82707225601492	0.6886128593567159	0.3113871406432841	0.5949016045191565	4.371411071338717	0.5310864112329909	0.32354167118637756	0.15752644812372507	0.5374861492422406	0.2698685707237518	0.746004145752317	0.5439630058629268	0.5000039533504645	0.7486086353951155	0.3696105829670178	0.1861684234133214	0.7655432056164955	0.8565157717690073	0.8557670749271503	355.40330362319946	0.06091475486755371	Edge Prediction	Perceptron	Ensmallen	HomoSapiens	16812	505905	Connected Monte Carlo	7	"{""train_size"": 0.75, ""edge_types"": [""PPI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.76837158203125e-06	1.6689300537109375e-06	1.430511474609375e-06	0.2702171802520752	1.3828277587890625e-05	1.6689300537109375e-06	2.384185791015625e-06		336	['Degree']		100	10	1000	16	False	0.001	0.9	0.999	False	False
0	train	0.750000494163924	1.0	False	False	0.8824099696918356	0.9883505176376326	0.9867615918437029	0.9283226482351469	559.3406387758153	0.8682968355080924	0.13170316449190755	0.8582984454824684	74.53522899120794	0.856647353145725	0.10380573875954989	0.011649482362367403	0.8628867351042985	0.11759003030816438	0.9237466108514438	0.8691715615355387	0.5000085656491114	0.9256359800692793	0.13325552234920265	0.013238408156297066	0.9283236765728625	0.981168771623284	0.983604967767343	377.57402634620667	0.11385655403137207	Edge Prediction	Perceptron	Ensmallen	HomoSapiens	16812	505905	Connected Monte Carlo	7	"{""train_size"": 0.75, ""edge_types"": [""PPI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.76837158203125e-06	1.6689300537109375e-06	1.430511474609375e-06	0.2702171802520752	1.3828277587890625e-05	1.6689300537109375e-06	2.384185791015625e-06		336	['AdamicAdar']		100	10	1000	16	False	0.001	0.9	0.999	False	False
1	test	0.750000494163924	1.0	False	False	0.9034311172828792	0.9876496354982052	0.9863802033378093	0.9410397311721684	677.5347302508889	0.8944305639014517	0.1055694360985483	0.8835189553101424	72.42138997366982	0.882080199399657	0.10515163306214893	0.01235036450179483	0.885937326858491	0.09656888271712087	0.938157752879807	0.8898113206206886	0.5000039533504645	0.939280895947887	0.10688956114006498	0.013619796662190709	0.9410400996998285	0.9816073633426642	0.9843869415781334	377.57402634620667	0.11385655403137207	Edge Prediction	Perceptron	Ensmallen	HomoSapiens	16812	505905	Connected Monte Carlo	7	"{""train_size"": 0.75, ""edge_types"": [""PPI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.76837158203125e-06	1.6689300537109375e-06	1.430511474609375e-06	0.2702171802520752	1.3828277587890625e-05	1.6689300537109375e-06	2.384185791015625e-06		336	['AdamicAdar']		100	10	1000	16	False	0.001	0.9	0.999	False	False
0	train	0.750000494163924	1.0	False	False	0.8808617966669023	0.9849031142598098	0.9828818194043901	0.925847834538015	424.5222198353093	0.8667945781687747	0.1332054218312253	0.8539037327635224	57.41545594805931	0.8516976924285844	0.11658682205364541	0.015096885740190191	0.8576995072039164	0.11913820333309762	0.9211953325005182	0.8637436160712926	0.5000085656491114	0.9230149684812192	0.13524723386760126	0.017118180595609878	0.9258488462142922	0.9803738268853336	0.9825455586579428	358.91053223609924	0.08641171455383301	Edge Prediction	Perceptron	Ensmallen	HomoSapiens	16812	505905	Connected Monte Carlo	7	"{""train_size"": 0.75, ""edge_types"": [""PPI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.76837158203125e-06	1.6689300537109375e-06	1.430511474609375e-06	0.2702171802520752	1.3828277587890625e-05	1.6689300537109375e-06	2.384185791015625e-06		336	['JaccardCoefficient']		100	10	1000	16	False	0.001	0.9	0.999	False	False
1	test	0.750000494163924	1.0	False	False	0.8993888784547148	0.984439489539352	0.9828146285235251	0.9371575410160111	511.22750364242745	0.8898763401752111	0.11012365982478889	0.8762417863037588	57.18812004436991	0.874315829714563	0.11679128473960507	0.015560510460647992	0.878250813367558	0.10061112154528512	0.9340393042092684	0.8822035069782399	0.5000039533504645	0.9351916834003466	0.11186432583715121	0.01718537147647492	0.9371579148572815	0.9807307539278916	0.9829575735723661	358.91053223609924	0.08641171455383301	Edge Prediction	Perceptron	Ensmallen	HomoSapiens	16812	505905	Connected Monte Carlo	7	"{""train_size"": 0.75, ""edge_types"": [""PPI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.76837158203125e-06	1.6689300537109375e-06	1.430511474609375e-06	0.2702171802520752	1.3828277587890625e-05	1.6689300537109375e-06	2.384185791015625e-06		336	['JaccardCoefficient']		100	10	1000	16	False	0.001	0.9	0.999	False	False
0	train	0.750000494163924	1.0	False	False	0.8790257724246278	0.9909914183903683	0.9896768659714106	0.9273053126791374	696.6114415901533	0.8636213889818648	0.1363786110181352	0.855911108092789	95.86652221238778	0.854612807372233	0.09266857145145166	0.009008581609631694	0.861628922780163	0.12097422757537218	0.9223621803442501	0.8687026383960383	0.5000085656491114	0.9245031690770176	0.13761835722013624	0.01032313402858942	0.9273064036861165	0.9815569165288706	0.9851292162998224	368.502334356308	0.1076819896697998	Edge Prediction	Perceptron	Ensmallen	HomoSapiens	16812	505905	Connected Monte Carlo	7	"{""train_size"": 0.75, ""edge_types"": [""PPI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.76837158203125e-06	1.6689300537109375e-06	1.430511474609375e-06	0.2702171802520752	1.3828277587890625e-05	1.6689300537109375e-06	2.384185791015625e-06		336	['ResourceAllocationIndex']		100	10	1000	16	False	0.001	0.9	0.999	False	False
1	test	0.750000494163924	1.0	False	False	0.898858660541239	0.9900849186394042	0.9889651531151004	0.9393397904724253	796.4846017230338	0.888595464752206	0.11140453524779403	0.8798716041650356	89.62059235173113	0.8786803833916101	0.09554004433834161	0.009915081360595823	0.8832402668400902	0.10114133945876104	0.9360975528494561	0.8878238136563392	0.5000039533504645	0.9374379712045214	0.11252018200710352	0.01103484688489964	0.9393401916958051	0.981971254757067	0.9859195271585028	368.502334356308	0.1076819896697998	Edge Prediction	Perceptron	Ensmallen	HomoSapiens	16812	505905	Connected Monte Carlo	7	"{""train_size"": 0.75, ""edge_types"": [""PPI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.76837158203125e-06	1.6689300537109375e-06	1.430511474609375e-06	0.2702171802520752	1.3828277587890625e-05	1.6689300537109375e-06	2.384185791015625e-06		336	['ResourceAllocationIndex']		100	10	1000	16	False	0.001	0.9	0.999	False	False
