	evaluation_mode	train_size	validation_unbalance_rate	use_scale_free_distribution	validation_sample_only_edges_with_heterogeneous_node_types	informedness	positive_likelyhood_ratio	fall_out	diagnostic_odds_ratio	accuracy	recall	specificity	prevalence	threat_score	false_omission_rate	f1_score	markedness	matthews_correlation_coefficient	precision	negative_likelyhood_ratio	balanced_accuracy	false_discovery_rate	miss_rate	fowlkes_mallows_index	prevalence_threshold	negative_predictive_value	auroc	auprc	time_required_for_training	time_required_for_evaluation	task_name	model_name	library_name	graph_name	nodes_number	edges_number	evaluation_schema	holdout_number	holdouts_kwargs	use_subgraph_as_support	number_of_threads	python_version	platform	number_of_holdouts	number_of_slurm_nodes	time_required_to_compute_constant_node_features	time_required_to_compute_constant_node_type_features	time_required_to_compute_constant_edge_features	time_required_for_setting_up_holdout	time_required_to_compute_node_features	time_required_to_compute_node_type_features	time_required_to_compute_edge_features	features_names	('model_parameters', 'random_state')	('model_parameters', 'edge_features')	('model_parameters', 'edge_embeddings')	('model_parameters', 'cooccurrence_iterations')	('model_parameters', 'cooccurrence_window_size')	('model_parameters', 'number_of_epochs')	('model_parameters', 'number_of_edges_per_mini_batch')	('model_parameters', 'sample_only_edges_with_heterogeneous_node_types')	('model_parameters', 'learning_rate')	('model_parameters', 'first_order_decay_factor')	('model_parameters', 'second_order_decay_factor')	('model_parameters', 'avoid_false_negatives')	('model_parameters', 'use_scale_free_distribution')	('features_parameters', 'random_state')	('features_parameters', 'embedding_size')	('features_parameters', 'epochs')	('features_parameters', 'learning_rate')	('features_parameters', 'learning_rate_decay')	('features_parameters', 'avoid_false_negatives')	('features_parameters', 'use_scale_free_distribution')	('features_parameters', 'node_embedding_path')	('features_parameters', 'dtype')	('features_parameters', 'verbose')	('features_parameters', 'contextual_node_embedding_path')	('features_parameters', 'clipping_value')	('features_parameters', 'number_of_negative_samples')	('features_parameters', 'walk_length')	('features_parameters', 'iterations')	('features_parameters', 'window_size')	('features_parameters', 'max_neighbours')	('features_parameters', 'central_nodes_embedding_path')	('features_parameters', 'contextual_nodes_embedding_path')	('features_parameters', 'normalize_by_degree')	('features_parameters', 'stochastic_downsample_by_degree')	('features_parameters', 'normalize_learning_rate_by_degree')	('features_parameters', 'return_weight')	('features_parameters', 'explore_weight')
1	test	0.001620319119467757	1.0	False	False	0.0		0.0		0.5	0.0	1.0	0.5	0.0	0.5	0.0				1.0	0.5		1.0			0.5	0.5779594236591695	0.6915492036083507	0.0008211135864257812	0.006790637969970703	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	2	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		3.504753112792969e-05	7.152557373046875e-07	1.9073486328125e-06	1.535290241241455	0.46172499656677246	2.384185791015625e-06	3.0994415283203125e-06	DeepWalk CBOW	126	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	30	0.01	0.9		False		f32	True		6.0	10	128	10	5	100	None	None	False	False	False		
0	train	0.001620319119467757	1.0	False	False	-0.00030637254901966227	0.0	0.00030637254901966227	0.0	0.49984681372549017	0.0	0.9996936274509803	0.5	0.0	0.5000766048720698	0.0	-0.5000766048720698	-0.012377792377470002	0.0	1.0003064664419246	0.49984681372549017	1.0	1.0	0.0	1.0	0.49992339512793016	0.5974528464112361	0.7079655473158462	0.0012638568878173828	0.006269693374633789	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	3	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		3.504753112792969e-05	7.152557373046875e-07	1.9073486328125e-06	1.4850800037384033	0.46214890480041504	2.6226043701171875e-06	6.9141387939453125e-06	DeepWalk CBOW	168	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	30	0.01	0.9		False		f32	True		6.0	10	128	10	5	100	None	None	False	False	False		
1	test	0.001620319119467757	1.0	False	False	0.0		0.0		0.5	0.0	1.0	0.5	0.0	0.5	0.0				1.0	0.5		1.0			0.5	0.5669806985294118	0.6948464358760956	0.0012638568878173828	0.006269693374633789	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	3	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		3.504753112792969e-05	7.152557373046875e-07	1.9073486328125e-06	1.4850800037384033	0.46214890480041504	2.6226043701171875e-06	6.9141387939453125e-06	DeepWalk CBOW	168	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	30	0.01	0.9		False		f32	True		6.0	10	128	10	5	100	None	None	False	False	False		
0	train	0.001620319119467757	1.0	False	False	-0.00030637254901966227	0.0	0.00030637254901966227	0.0	0.49984681372549017	0.0	0.9996936274509803	0.5	0.0	0.5000766048720698	0.0	-0.5000766048720698	-0.012377792377470002	0.0	1.0003064664419246	0.49984681372549017	1.0	1.0	0.0	1.0	0.49992339512793016	0.5974528464112361	0.7079655473158462	0.0006842613220214844	0.006742238998413086	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	3	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		3.504753112792969e-05	7.152557373046875e-07	1.9073486328125e-06	1.4850800037384033	0.46214890480041504	2.6226043701171875e-06	6.9141387939453125e-06	DeepWalk CBOW	168	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	30	0.01	0.9		False		f32	True		6.0	10	128	10	5	100	None	None	False	False	False		
1	test	0.001620319119467757	1.0	False	False	0.0		0.0		0.5	0.0	1.0	0.5	0.0	0.5	0.0				1.0	0.5		1.0			0.5	0.5669806985294118	0.6948464358760956	0.0006842613220214844	0.006742238998413086	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	3	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		3.504753112792969e-05	7.152557373046875e-07	1.9073486328125e-06	1.4850800037384033	0.46214890480041504	2.6226043701171875e-06	6.9141387939453125e-06	DeepWalk CBOW	168	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	30	0.01	0.9		False		f32	True		6.0	10	128	10	5	100	None	None	False	False	False		
0	train	0.001620319119467757	1.0	False	False	0.0		0.0		0.5	0.0	1.0	0.5	0.0	0.5	0.0				1.0	0.5		1.0			0.5	0.5905154417772011	0.7040791864425326	0.001172780990600586	0.0067026615142822266	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	4	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		3.504753112792969e-05	7.152557373046875e-07	1.9073486328125e-06	1.4818024635314941	0.4641141891479492	2.384185791015625e-06	7.152557373046875e-06	DeepWalk CBOW	210	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	30	0.01	0.9		False		f32	True		6.0	10	128	10	5	100	None	None	False	False	False		
1	test	0.001620319119467757	1.0	False	False	0.0		0.0		0.5	0.0	1.0	0.5	0.0	0.5	0.0				1.0	0.5		1.0			0.5	0.574293935175173	0.6942105282166634	0.001172780990600586	0.0067026615142822266	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	4	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		3.504753112792969e-05	7.152557373046875e-07	1.9073486328125e-06	1.4818024635314941	0.4641141891479492	2.384185791015625e-06	7.152557373046875e-06	DeepWalk CBOW	210	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	30	0.01	0.9		False		f32	True		6.0	10	128	10	5	100	None	None	False	False	False		
0	train	0.001620319119467757	1.0	False	False	0.0		0.0		0.5	0.0	1.0	0.5	0.0	0.5	0.0				1.0	0.5		1.0			0.5	0.5905154417772011	0.7040791864425326	0.0006663799285888672	0.004660129547119141	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	4	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		3.504753112792969e-05	7.152557373046875e-07	1.9073486328125e-06	1.4818024635314941	0.4641141891479492	2.384185791015625e-06	7.152557373046875e-06	DeepWalk CBOW	210	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	30	0.01	0.9		False		f32	True		6.0	10	128	10	5	100	None	None	False	False	False		
1	test	0.001620319119467757	1.0	False	False	0.0		0.0		0.5	0.0	1.0	0.5	0.0	0.5	0.0				1.0	0.5		1.0			0.5	0.574293935175173	0.6942105282166634	0.0006663799285888672	0.004660129547119141	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	4	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		3.504753112792969e-05	7.152557373046875e-07	1.9073486328125e-06	1.4818024635314941	0.4641141891479492	2.384185791015625e-06	7.152557373046875e-06	DeepWalk CBOW	210	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	30	0.01	0.9		False		f32	True		6.0	10	128	10	5	100	None	None	False	False	False		
0	train	0.001620319119467757	1.0	False	False	0.0		0.0		0.5	0.0	1.0	0.5	0.0	0.5	0.0				1.0	0.5		1.0			0.5	0.5951621859681373	0.7095988544164958	0.001264333724975586	0.005556344985961914	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	5	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		3.504753112792969e-05	7.152557373046875e-07	1.9073486328125e-06	1.4014854431152344	0.4555642604827881	2.6226043701171875e-06	6.9141387939453125e-06	DeepWalk CBOW	252	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	30	0.01	0.9		False		f32	True		6.0	10	128	10	5	100	None	None	False	False	False		
1	test	0.001620319119467757	1.0	False	False	0.0		0.0		0.5	0.0	1.0	0.5	0.0	0.5	0.0				1.0	0.5		1.0			0.5	0.5692033074718859	0.6842792716273989	0.001264333724975586	0.005556344985961914	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	5	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		3.504753112792969e-05	7.152557373046875e-07	1.9073486328125e-06	1.4014854431152344	0.4555642604827881	2.6226043701171875e-06	6.9141387939453125e-06	DeepWalk CBOW	252	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	30	0.01	0.9		False		f32	True		6.0	10	128	10	5	100	None	None	False	False	False		
0	train	0.001620319119467757	1.0	False	False	0.0		0.0		0.5	0.0	1.0	0.5	0.0	0.5	0.0				1.0	0.5		1.0			0.5	0.5951621859681373	0.7095988544164958	0.0007014274597167969	0.004730701446533203	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	5	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		3.504753112792969e-05	7.152557373046875e-07	1.9073486328125e-06	1.4014854431152344	0.4555642604827881	2.6226043701171875e-06	6.9141387939453125e-06	DeepWalk CBOW	252	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	30	0.01	0.9		False		f32	True		6.0	10	128	10	5	100	None	None	False	False	False		
1	test	0.001620319119467757	1.0	False	False	0.0		0.0		0.5	0.0	1.0	0.5	0.0	0.5	0.0				1.0	0.5		1.0			0.5	0.5692033074718859	0.6842792716273989	0.0007014274597167969	0.004730701446533203	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	5	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		3.504753112792969e-05	7.152557373046875e-07	1.9073486328125e-06	1.4014854431152344	0.4555642604827881	2.6226043701171875e-06	6.9141387939453125e-06	DeepWalk CBOW	252	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	30	0.01	0.9		False		f32	True		6.0	10	128	10	5	100	None	None	False	False	False		
0	train	0.001620319119467757	1.0	False	False	0.0		0.0		0.5	0.0	1.0	0.5	0.0	0.5	0.0				1.0	0.5		1.0			0.5	0.5936673995578624	0.703651946384141	0.0012810230255126953	0.0064198970794677734	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	6	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		3.504753112792969e-05	7.152557373046875e-07	1.9073486328125e-06	1.3664178848266602	0.46231603622436523	6.9141387939453125e-06	1.1444091796875e-05	DeepWalk CBOW	294	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	30	0.01	0.9		False		f32	True		6.0	10	128	10	5	100	None	None	False	False	False		
1	test	0.001620319119467757	1.0	False	False	0.0		0.0		0.5	0.0	1.0	0.5	0.0	0.5	0.0				1.0	0.5		1.0			0.5	0.5800325070285467	0.7087388106440597	0.0012810230255126953	0.0064198970794677734	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	6	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		3.504753112792969e-05	7.152557373046875e-07	1.9073486328125e-06	1.3664178848266602	0.46231603622436523	6.9141387939453125e-06	1.1444091796875e-05	DeepWalk CBOW	294	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	30	0.01	0.9		False		f32	True		6.0	10	128	10	5	100	None	None	False	False	False		
0	train	0.001620319119467757	1.0	False	False	0.0		0.0		0.5	0.0	1.0	0.5	0.0	0.5	0.0				1.0	0.5		1.0			0.5	0.5936673995578624	0.703651946384141	0.0008373260498046875	0.0046732425689697266	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	6	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		3.504753112792969e-05	7.152557373046875e-07	1.9073486328125e-06	1.3664178848266602	0.46231603622436523	6.9141387939453125e-06	1.1444091796875e-05	DeepWalk CBOW	294	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	30	0.01	0.9		False		f32	True		6.0	10	128	10	5	100	None	None	False	False	False		
1	test	0.001620319119467757	1.0	False	False	0.0		0.0		0.5	0.0	1.0	0.5	0.0	0.5	0.0				1.0	0.5		1.0			0.5	0.5800325070285467	0.7087388106440597	0.0008373260498046875	0.0046732425689697266	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	6	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		3.504753112792969e-05	7.152557373046875e-07	1.9073486328125e-06	1.3664178848266602	0.46231603622436523	6.9141387939453125e-06	1.1444091796875e-05	DeepWalk CBOW	294	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	30	0.01	0.9		False		f32	True		6.0	10	128	10	5	100	None	None	False	False	False		
0	train	0.001620319119467757	1.0	False	False	0.0		0.0		0.5	0.0	1.0	0.5	0.0	0.5	0.0				1.0	0.5		1.0			0.5	0.5892290337550461	0.7018902881878398	0.0012214183807373047	0.00917506217956543	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	7	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		3.504753112792969e-05	7.152557373046875e-07	1.9073486328125e-06	1.359813928604126	0.4605107307434082	7.3909759521484375e-06	2.1457672119140625e-05	DeepWalk CBOW	336	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	30	0.01	0.9		False		f32	True		6.0	10	128	10	5	100	None	None	False	False	False		
1	test	0.001620319119467757	1.0	False	False	0.0		0.0		0.5	0.0	1.0	0.5	0.0	0.5	0.0				1.0	0.5		1.0			0.5	0.5803763313689446	0.6918309046797355	0.0012214183807373047	0.00917506217956543	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	7	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		3.504753112792969e-05	7.152557373046875e-07	1.9073486328125e-06	1.359813928604126	0.4605107307434082	7.3909759521484375e-06	2.1457672119140625e-05	DeepWalk CBOW	336	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	30	0.01	0.9		False		f32	True		6.0	10	128	10	5	100	None	None	False	False	False		
0	train	0.001620319119467757	1.0	False	False	0.0		0.0		0.5	0.0	1.0	0.5	0.0	0.5	0.0				1.0	0.5		1.0			0.5	0.5892290337550461	0.7018902881878398	0.0006520748138427734	0.006537914276123047	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	7	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		3.504753112792969e-05	7.152557373046875e-07	1.9073486328125e-06	1.359813928604126	0.4605107307434082	7.3909759521484375e-06	2.1457672119140625e-05	DeepWalk CBOW	336	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	30	0.01	0.9		False		f32	True		6.0	10	128	10	5	100	None	None	False	False	False		
1	test	0.001620319119467757	1.0	False	False	0.0		0.0		0.5	0.0	1.0	0.5	0.0	0.5	0.0				1.0	0.5		1.0			0.5	0.5803763313689446	0.6918309046797355	0.0006520748138427734	0.006537914276123047	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	7	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		3.504753112792969e-05	7.152557373046875e-07	1.9073486328125e-06	1.359813928604126	0.4605107307434082	7.3909759521484375e-06	2.1457672119140625e-05	DeepWalk CBOW	336	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	30	0.01	0.9		False		f32	True		6.0	10	128	10	5	100	None	None	False	False	False		
0	train	0.001620319119467757	1.0	False	False	0.0		0.0		0.5	0.0	1.0	0.5	0.0	0.5	0.0				1.0	0.5		1.0			0.5	0.592893489733516	0.7087422528586912	0.0011556148529052734	0.005129098892211914	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	8	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		3.504753112792969e-05	7.152557373046875e-07	1.9073486328125e-06	1.4417073726654053	0.4615905284881592	2.86102294921875e-06	2.384185791015625e-06	DeepWalk CBOW	378	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	30	0.01	0.9		False		f32	True		6.0	10	128	10	5	100	None	None	False	False	False		
1	test	0.001620319119467757	1.0	False	False	0.0		0.0		0.5	0.0	1.0	0.5	0.0	0.5	0.0				1.0	0.5		1.0			0.5	0.5712045847750865	0.6871837249881739	0.0011556148529052734	0.005129098892211914	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	8	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		3.504753112792969e-05	7.152557373046875e-07	1.9073486328125e-06	1.4417073726654053	0.4615905284881592	2.86102294921875e-06	2.384185791015625e-06	DeepWalk CBOW	378	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	30	0.01	0.9		False		f32	True		6.0	10	128	10	5	100	None	None	False	False	False		
0	train	0.001620319119467757	1.0	False	False	0.0		0.0		0.5	0.0	1.0	0.5	0.0	0.5	0.0				1.0	0.5		1.0			0.5	0.592893489733516	0.7087422528586912	0.0007224082946777344	0.0046253204345703125	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	8	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		3.504753112792969e-05	7.152557373046875e-07	1.9073486328125e-06	1.4417073726654053	0.4615905284881592	2.86102294921875e-06	2.384185791015625e-06	DeepWalk CBOW	378	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	30	0.01	0.9		False		f32	True		6.0	10	128	10	5	100	None	None	False	False	False		
1	test	0.001620319119467757	1.0	False	False	0.0		0.0		0.5	0.0	1.0	0.5	0.0	0.5	0.0				1.0	0.5		1.0			0.5	0.5712045847750865	0.6871837249881739	0.0007224082946777344	0.0046253204345703125	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	8	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		3.504753112792969e-05	7.152557373046875e-07	1.9073486328125e-06	1.4417073726654053	0.4615905284881592	2.86102294921875e-06	2.384185791015625e-06	DeepWalk CBOW	378	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	30	0.01	0.9		False		f32	True		6.0	10	128	10	5	100	None	None	False	False	False		
0	train	0.001620319119467757	1.0	False	False	0.0		0.0		0.5	0.0	1.0	0.5	0.0	0.5	0.0				1.0	0.5		1.0			0.5	0.5954067020496924	0.7083170019986106	0.001168966293334961	0.009911775588989258	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	9	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		3.504753112792969e-05	7.152557373046875e-07	1.9073486328125e-06	1.3468475341796875	0.4606332778930664	6.4373016357421875e-06	1.1682510375976562e-05	DeepWalk CBOW	420	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	30	0.01	0.9		False		f32	True		6.0	10	128	10	5	100	None	None	False	False	False		
1	test	0.001620319119467757	1.0	False	False	0.0		0.0		0.5	0.0	1.0	0.5	0.0	0.5	0.0				1.0	0.5		1.0			0.5	0.567207943609429	0.6909099301728359	0.001168966293334961	0.009911775588989258	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	9	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		3.504753112792969e-05	7.152557373046875e-07	1.9073486328125e-06	1.3468475341796875	0.4606332778930664	6.4373016357421875e-06	1.1682510375976562e-05	DeepWalk CBOW	420	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	30	0.01	0.9		False		f32	True		6.0	10	128	10	5	100	None	None	False	False	False		
0	train	0.001620319119467757	1.0	False	False	0.0		0.0		0.5	0.0	1.0	0.5	0.0	0.5	0.0				1.0	0.5		1.0			0.5	0.5954067020496924	0.7083170019986106	0.0006902217864990234	0.007125377655029297	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	9	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		3.504753112792969e-05	7.152557373046875e-07	1.9073486328125e-06	1.3468475341796875	0.4606332778930664	6.4373016357421875e-06	1.1682510375976562e-05	DeepWalk CBOW	420	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	30	0.01	0.9		False		f32	True		6.0	10	128	10	5	100	None	None	False	False	False		
1	test	0.001620319119467757	1.0	False	False	0.0		0.0		0.5	0.0	1.0	0.5	0.0	0.5	0.0				1.0	0.5		1.0			0.5	0.567207943609429	0.6909099301728359	0.0006902217864990234	0.007125377655029297	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	9	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		3.504753112792969e-05	7.152557373046875e-07	1.9073486328125e-06	1.3468475341796875	0.4606332778930664	6.4373016357421875e-06	1.1682510375976562e-05	DeepWalk CBOW	420	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	30	0.01	0.9		False		f32	True		6.0	10	128	10	5	100	None	None	False	False	False		
0	train	0.001620319119467757	1.0	False	False	0.0		0.0		0.5	0.0	1.0	0.5	0.0	0.5	0.0				1.0	0.5		1.0			0.5	0.5916265115880911	0.7061776389952035	0.0011484622955322266	0.008549690246582031	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	0	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		2.09808349609375e-05	1.6689300537109375e-06	1.430511474609375e-06	1.9670476913452148	0.930051326751709	4.291534423828125e-06	8.58306884765625e-06	DeepWalk SkipGram	42	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	30	0.01	0.9		True		f32	True		6.0	10	128	10	5	100	None	None	False	False	False		
