	evaluation_mode	train_size	validation_unbalance_rate	use_scale_free_distribution	validation_sample_only_edges_with_heterogeneous_node_types	f1_score	specificity	diagnostic_odds_ratio	fall_out	prevalence_threshold	miss_rate	recall	negative_predictive_value	negative_likelyhood_ratio	balanced_accuracy	precision	false_discovery_rate	positive_likelyhood_ratio	matthews_correlation_coefficient	false_omission_rate	fowlkes_mallows_index	prevalence	accuracy	informedness	markedness	threat_score	auroc	auprc	time_required_for_training	time_required_for_evaluation	task_name	model_name	library_name	graph_name	nodes_number	edges_number	evaluation_schema	holdout_number	holdouts_kwargs	use_subgraph_as_support	number_of_threads	python_version	platform	number_of_holdouts	number_of_slurm_nodes	time_required_to_compute_constant_node_features	time_required_to_compute_constant_node_type_features	time_required_to_compute_constant_edge_features	time_required_for_setting_up_holdout	time_required_to_compute_node_features	time_required_to_compute_node_type_features	time_required_to_compute_edge_features	features_names	('model_parameters', 'random_state')	('model_parameters', 'edge_features')	('model_parameters', 'edge_embeddings')	('model_parameters', 'cooccurrence_iterations')	('model_parameters', 'cooccurrence_window_size')	('model_parameters', 'number_of_epochs')	('model_parameters', 'number_of_edges_per_mini_batch')	('model_parameters', 'sample_only_edges_with_heterogeneous_node_types')	('model_parameters', 'learning_rate')	('model_parameters', 'first_order_decay_factor')	('model_parameters', 'second_order_decay_factor')	('model_parameters', 'avoid_false_negatives')	('model_parameters', 'use_scale_free_distribution')
1	test	0.001620319119467757	1.0	False	False	0.0	1.0		0.0		1.0	0.0	0.5	1.0	0.5					0.5		0.5	0.5	0.0		0.0	1.0	0.9990808823529411	8.22202467918396	0.011324644088745117	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	6	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	True	48	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		8.58306884765625e-06	5.0067901611328125e-06	1.1920928955078125e-06	1.3209550380706787	3.4332275390625e-05	1.6450881958007812e-05	3.814697265625e-06		294	['JaccardCoefficient']		100	10	1000	16	False	0.001	0.9	0.999	False	False
0	train	0.001620319119467757	1.0	False	False	0.0	1.0		0.0		1.0	0.0	0.5	1.0	0.5					0.5		0.5	0.5	0.0		0.0	1.0	0.9996936274509803	9.181062459945679	0.014689922332763672	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	6	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	True	48	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		8.58306884765625e-06	5.0067901611328125e-06	1.1920928955078125e-06	1.3209550380706787	3.4332275390625e-05	1.6450881958007812e-05	3.814697265625e-06		294	['ResourceAllocationIndex']		100	10	1000	16	False	0.001	0.9	0.999	False	False
1	test	0.001620319119467757	1.0	False	False	0.0	1.0		0.0		1.0	0.0	0.5	1.0	0.5					0.5		0.5	0.5	0.0		0.0	1.0	0.9990808823529411	9.181062459945679	0.014689922332763672	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	6	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	True	48	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		8.58306884765625e-06	5.0067901611328125e-06	1.1920928955078125e-06	1.3209550380706787	3.4332275390625e-05	1.6450881958007812e-05	3.814697265625e-06		294	['ResourceAllocationIndex']		100	10	1000	16	False	0.001	0.9	0.999	False	False
0	train	0.001620319119467757	1.0	False	False	0.5415549597855228	1.0	inf	0.0	0.0	0.6286764705882353	0.3713235294117647	0.6139954853273137	0.6286764705882353	0.6856617647058824	1.0	0.0	inf	0.477484000417425	0.3860045146726862	0.60936321632649	0.5	0.6856617647058824	0.3713235294117647	0.6139954853273137	0.3713235294117647	1.0	0.9996936274509803	8.702364444732666	0.019628286361694336	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	6	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	True	48	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		8.58306884765625e-06	5.0067901611328125e-06	1.1920928955078125e-06	1.3209550380706787	3.4332275390625e-05	1.6450881958007812e-05	3.814697265625e-06		294	['PreferentialAttachment']		100	10	1000	16	False	0.001	0.9	0.999	False	False
1	test	0.001620319119467757	1.0	False	False	0.0	1.0		0.0		1.0	0.0	0.5	1.0	0.5					0.5		0.5	0.5	0.0		0.0	1.0	0.9990808823529411	8.702364444732666	0.019628286361694336	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	6	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	True	48	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		8.58306884765625e-06	5.0067901611328125e-06	1.1920928955078125e-06	1.3209550380706787	3.4332275390625e-05	1.6450881958007812e-05	3.814697265625e-06		294	['PreferentialAttachment']		100	10	1000	16	False	0.001	0.9	0.999	False	False
0	train	0.001620319119467757	1.0	False	False	0.9990817263544536	0.9981617647058824	inf	0.0018382352941176405	0.04111198449241467	0.0	1.0	1.0	0.0	0.9990808823529411	0.998165137614679	0.0018348623853210455	544.0000000000019	0.998163451158856	0.0	0.9990821475808078	0.5	0.9990808823529411	0.9981617647058822	0.998165137614679	0.998165137614679	0.9995381884371396	0.9991272510016891	9.131960391998291	0.02201533317565918	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	7	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	True	48	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		8.58306884765625e-06	5.0067901611328125e-06	1.1920928955078125e-06	1.4005203247070312	1.5974044799804688e-05	6.4373016357421875e-06	3.0994415283203125e-06		336	['Degree']		100	10	1000	16	False	0.001	0.9	0.999	False	False
1	test	0.001620319119467757	1.0	False	False	0.801762114537445	1.0	inf	0.0	0.0	0.3308823529411765	0.6691176470588235	0.7513812154696132	0.3308823529411765	0.8345588235294117	1.0	0.0	inf	0.7090574242889122	0.24861878453038674	0.8179961167749047	0.5	0.8345588235294118	0.6691176470588234	0.7513812154696131	0.6691176470588235	0.9952776951773357	0.9948192646400398	9.131960391998291	0.02201533317565918	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	7	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	True	48	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		8.58306884765625e-06	5.0067901611328125e-06	1.1920928955078125e-06	1.4005203247070312	1.5974044799804688e-05	6.4373016357421875e-06	3.0994415283203125e-06		336	['Degree']		100	10	1000	16	False	0.001	0.9	0.999	False	False
0	train	0.001620319119467757	1.0	False	False	0.0	1.0		0.0		1.0	0.0	0.5	1.0	0.5					0.5		0.5	0.5	0.0		0.0	1.0	0.9996936274509803	9.245126485824585	0.013675212860107422	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	7	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	True	48	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		8.58306884765625e-06	5.0067901611328125e-06	1.1920928955078125e-06	1.4005203247070312	1.5974044799804688e-05	6.4373016357421875e-06	3.0994415283203125e-06		336	['AdamicAdar']		100	10	1000	16	False	0.001	0.9	0.999	False	False
1	test	0.001620319119467757	1.0	False	False	0.0	1.0		0.0		1.0	0.0	0.5	1.0	0.5					0.5		0.5	0.5	0.0		0.0	1.0	0.9990808823529411	9.245126485824585	0.013675212860107422	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	7	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	True	48	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		8.58306884765625e-06	5.0067901611328125e-06	1.1920928955078125e-06	1.4005203247070312	1.5974044799804688e-05	6.4373016357421875e-06	3.0994415283203125e-06		336	['AdamicAdar']		100	10	1000	16	False	0.001	0.9	0.999	False	False
0	train	0.001620319119467757	1.0	False	False	0.0	1.0		0.0		1.0	0.0	0.5	1.0	0.5					0.5		0.5	0.5	0.0		0.0	1.0	0.9996936274509803	9.040248155593872	0.016748905181884766	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	7	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	True	48	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		8.58306884765625e-06	5.0067901611328125e-06	1.1920928955078125e-06	1.4005203247070312	1.5974044799804688e-05	6.4373016357421875e-06	3.0994415283203125e-06		336	['JaccardCoefficient']		100	10	1000	16	False	0.001	0.9	0.999	False	False
1	test	0.001620319119467757	1.0	False	False	0.0	1.0		0.0		1.0	0.0	0.5	1.0	0.5					0.5		0.5	0.5	0.0		0.0	1.0	0.9990808823529411	9.040248155593872	0.016748905181884766	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	7	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	True	48	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		8.58306884765625e-06	5.0067901611328125e-06	1.1920928955078125e-06	1.4005203247070312	1.5974044799804688e-05	6.4373016357421875e-06	3.0994415283203125e-06		336	['JaccardCoefficient']		100	10	1000	16	False	0.001	0.9	0.999	False	False
0	train	0.001620319119467757	1.0	False	False	0.0	1.0		0.0		1.0	0.0	0.5	1.0	0.5					0.5		0.5	0.5	0.0		0.0	1.0	0.9996936274509803	9.08100438117981	0.015616893768310547	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	7	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	True	48	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		8.58306884765625e-06	5.0067901611328125e-06	1.1920928955078125e-06	1.4005203247070312	1.5974044799804688e-05	6.4373016357421875e-06	3.0994415283203125e-06		336	['ResourceAllocationIndex']		100	10	1000	16	False	0.001	0.9	0.999	False	False
1	test	0.001620319119467757	1.0	False	False	0.0	1.0		0.0		1.0	0.0	0.5	1.0	0.5					0.5		0.5	0.5	0.0		0.0	1.0	0.9990808823529411	9.08100438117981	0.015616893768310547	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	7	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	True	48	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		8.58306884765625e-06	5.0067901611328125e-06	1.1920928955078125e-06	1.4005203247070312	1.5974044799804688e-05	6.4373016357421875e-06	3.0994415283203125e-06		336	['ResourceAllocationIndex']		100	10	1000	16	False	0.001	0.9	0.999	False	False
0	train	0.001620319119467757	1.0	False	False	0.536322869955157	1.0	inf	0.0	0.0	0.633578431372549	0.36642156862745096	0.6121530382595649	0.633578431372549	0.6832107843137255	1.0	0.0	inf	0.47360962460567646	0.3878469617404351	0.6053276539424338	0.5	0.6832107843137255	0.366421568627451	0.612153038259565	0.36642156862745096	1.0	0.9996936274509803	8.837780237197876	0.011201143264770508	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	7	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	True	48	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		8.58306884765625e-06	5.0067901611328125e-06	1.1920928955078125e-06	1.4005203247070312	1.5974044799804688e-05	6.4373016357421875e-06	3.0994415283203125e-06		336	['PreferentialAttachment']		100	10	1000	16	False	0.001	0.9	0.999	False	False
1	test	0.001620319119467757	1.0	False	False	0.0	1.0		0.0		1.0	0.0	0.5	1.0	0.5					0.5		0.5	0.5	0.0		0.0	1.0	0.9990808823529411	8.837780237197876	0.011201143264770508	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	7	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	True	48	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		8.58306884765625e-06	5.0067901611328125e-06	1.1920928955078125e-06	1.4005203247070312	1.5974044799804688e-05	6.4373016357421875e-06	3.0994415283203125e-06		336	['PreferentialAttachment']		100	10	1000	16	False	0.001	0.9	0.999	False	False
0	train	0.001620319119467757	1.0	False	False	0.9987760097919217	0.9975490196078431	inf	0.002450980392156854	0.04717201443912561	0.0	1.0	1.0	0.0	0.9987745098039216	0.9975550122249389	0.0024449877750610804	408.0000000000015	0.9975520159118911	0.0	0.9987767579519153	0.5	0.9987745098039216	0.9975490196078431	0.997555012224939	0.9975550122249389	0.9992213031045751	0.9985861394849664	8.789542198181152	0.013427019119262695	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	8	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	True	48	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		8.58306884765625e-06	5.0067901611328125e-06	1.1920928955078125e-06	1.1071107387542725	1.5974044799804688e-05	6.198883056640625e-06	3.0994415283203125e-06		378	['Degree']		100	10	1000	16	False	0.001	0.9	0.999	False	False
1	test	0.001620319119467757	1.0	False	False	0.7902330743618202	0.9981617647058824	1028.2340425531952	0.0018382352941176405	0.05033228806792444	0.34558823529411764	0.6544117647058824	0.7428180574555403	0.3462246777163904	0.8262867647058824	0.9971988795518207	0.0028011204481792618	356.00000000000125	0.6949211929473564	0.25718194254445964	0.8078234203897753	0.5	0.8262867647058824	0.6525735294117647	0.740016937007361	0.653211009174312	0.9916637381055363	0.9911068085703493	8.789542198181152	0.013427019119262695	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	8	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	True	48	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		8.58306884765625e-06	5.0067901611328125e-06	1.1920928955078125e-06	1.1071107387542725	1.5974044799804688e-05	6.198883056640625e-06	3.0994415283203125e-06		378	['Degree']		100	10	1000	16	False	0.001	0.9	0.999	False	False
0	train	0.001620319119467757	1.0	False	False	0.0	1.0		0.0		1.0	0.0	0.5	1.0	0.5					0.5		0.5	0.5	0.0		0.0	1.0	0.9996936274509803	9.352072477340698	0.01845526695251465	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	8	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	True	48	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		8.58306884765625e-06	5.0067901611328125e-06	1.1920928955078125e-06	1.1071107387542725	1.5974044799804688e-05	6.198883056640625e-06	3.0994415283203125e-06		378	['AdamicAdar']		100	10	1000	16	False	0.001	0.9	0.999	False	False
1	test	0.001620319119467757	1.0	False	False	0.0	1.0		0.0		1.0	0.0	0.5	1.0	0.5					0.5		0.5	0.5	0.0		0.0	1.0	0.9990808823529411	9.352072477340698	0.01845526695251465	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	8	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	True	48	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		8.58306884765625e-06	5.0067901611328125e-06	1.1920928955078125e-06	1.1071107387542725	1.5974044799804688e-05	6.198883056640625e-06	3.0994415283203125e-06		378	['AdamicAdar']		100	10	1000	16	False	0.001	0.9	0.999	False	False
0	train	0.001620319119467757	1.0	False	False	0.0	1.0		0.0		1.0	0.0	0.5	1.0	0.5					0.5		0.5	0.5	0.0		0.0	1.0	0.9996936274509803	8.676427841186523	0.017101049423217773	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	8	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	True	48	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		8.58306884765625e-06	5.0067901611328125e-06	1.1920928955078125e-06	1.1071107387542725	1.5974044799804688e-05	6.198883056640625e-06	3.0994415283203125e-06		378	['JaccardCoefficient']		100	10	1000	16	False	0.001	0.9	0.999	False	False
1	test	0.001620319119467757	1.0	False	False	0.0	1.0		0.0		1.0	0.0	0.5	1.0	0.5					0.5		0.5	0.5	0.0		0.0	1.0	0.9990808823529411	8.676427841186523	0.017101049423217773	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	8	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	True	48	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		8.58306884765625e-06	5.0067901611328125e-06	1.1920928955078125e-06	1.1071107387542725	1.5974044799804688e-05	6.198883056640625e-06	3.0994415283203125e-06		378	['JaccardCoefficient']		100	10	1000	16	False	0.001	0.9	0.999	False	False
0	train	0.001620319119467757	1.0	False	False	0.0	1.0		0.0		1.0	0.0	0.5	1.0	0.5					0.5		0.5	0.5	0.0		0.0	1.0	0.9996936274509803	8.569307565689087	0.046090126037597656	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	8	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	True	48	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		8.58306884765625e-06	5.0067901611328125e-06	1.1920928955078125e-06	1.1071107387542725	1.5974044799804688e-05	6.198883056640625e-06	3.0994415283203125e-06		378	['ResourceAllocationIndex']		100	10	1000	16	False	0.001	0.9	0.999	False	False
1	test	0.001620319119467757	1.0	False	False	0.0	1.0		0.0		1.0	0.0	0.5	1.0	0.5					0.5		0.5	0.5	0.0		0.0	1.0	0.9990808823529411	8.569307565689087	0.046090126037597656	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	8	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	True	48	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		8.58306884765625e-06	5.0067901611328125e-06	1.1920928955078125e-06	1.1071107387542725	1.5974044799804688e-05	6.198883056640625e-06	3.0994415283203125e-06		378	['ResourceAllocationIndex']		100	10	1000	16	False	0.001	0.9	0.999	False	False
0	train	0.001620319119467757	1.0	False	False	0.5244122965641953	1.0	inf	0.0	0.0	0.6446078431372548	0.3553921568627451	0.6080476900149031	0.6446078431372548	0.6776960784313726	1.0	0.0	inf	0.4648606027937905	0.3919523099850969	0.5961477642856217	0.5	0.6776960784313726	0.35539215686274517	0.608047690014903	0.3553921568627451	1.0	0.9996936274509803	8.94400668144226	0.016640424728393555	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	8	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	True	48	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		8.58306884765625e-06	5.0067901611328125e-06	1.1920928955078125e-06	1.1071107387542725	1.5974044799804688e-05	6.198883056640625e-06	3.0994415283203125e-06		378	['PreferentialAttachment']		100	10	1000	16	False	0.001	0.9	0.999	False	False
1	test	0.001620319119467757	1.0	False	False	0.003669724770642202	1.0	inf	0.0	0.0	0.9981617647058824	0.001838235294117647	0.500459981600736	0.9981617647058824	0.5009191176470589	1.0	0.0	inf	0.030330895164368973	0.49954001839926404	0.04287464628562721	0.5	0.5009191176470589	0.0018382352941177516	0.500459981600736	0.001838235294117647	1.0	0.9990808823529411	8.94400668144226	0.016640424728393555	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	8	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	True	48	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		8.58306884765625e-06	5.0067901611328125e-06	1.1920928955078125e-06	1.1071107387542725	1.5974044799804688e-05	6.198883056640625e-06	3.0994415283203125e-06		378	['PreferentialAttachment']		100	10	1000	16	False	0.001	0.9	0.999	False	False
0	train	0.001620319119467757	1.0	False	False	0.9984704802691955	0.9969362745098039	inf	0.0030637254901960675	0.05244789079599851	0.0	1.0	1.0	0.0	0.998468137254902	0.9969456322541234	0.0030543677458766405	326.40000000000117	0.9969409533709841	0.0	0.9984716481974455	0.5	0.9984681372549019	0.996936274509804	0.9969456322541235	0.9969456322541234	0.9993397596477317	0.9989071631147219	9.63633918762207	0.017412424087524414	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	9	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	True	48	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		8.58306884765625e-06	5.0067901611328125e-06	1.1920928955078125e-06	1.2915265560150146	7.05718994140625e-05	2.7179718017578125e-05	7.152557373046875e-06		420	['Degree']		100	10	1000	16	False	0.001	0.9	0.999	False	False
1	test	0.001620319119467757	1.0	False	False	0.7785234899328859	0.9963235294117647	481.16326530612406	0.003676470588235281	0.07046766449868729	0.3602941176470589	0.6397058823529411	0.7344173441734417	0.3616236162361624	0.8180147058823529	0.9942857142857143	0.005714285714285672	174.0000000000006	0.6807911409697684	0.26558265582655827	0.7975276924145438	0.5	0.8180147058823529	0.6360294117647058	0.7287030584591561	0.6373626373626373	0.9907142084775087	0.9897195890086079	9.63633918762207	0.017412424087524414	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	9	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	True	48	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		8.58306884765625e-06	5.0067901611328125e-06	1.1920928955078125e-06	1.2915265560150146	7.05718994140625e-05	2.7179718017578125e-05	7.152557373046875e-06		420	['Degree']		100	10	1000	16	False	0.001	0.9	0.999	False	False
0	train	0.001620319119467757	1.0	False	False	0.0	1.0		0.0		1.0	0.0	0.5	1.0	0.5					0.5		0.5	0.5	0.0		0.0	1.0	0.9996936274509803	9.151281118392944	0.012815237045288086	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	9	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	True	48	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		8.58306884765625e-06	5.0067901611328125e-06	1.1920928955078125e-06	1.2915265560150146	7.05718994140625e-05	2.7179718017578125e-05	7.152557373046875e-06		420	['AdamicAdar']		100	10	1000	16	False	0.001	0.9	0.999	False	False
1	test	0.001620319119467757	1.0	False	False	0.0	1.0		0.0		1.0	0.0	0.5	1.0	0.5					0.5		0.5	0.5	0.0		0.0	1.0	0.9990808823529411	9.151281118392944	0.012815237045288086	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	9	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	True	48	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		8.58306884765625e-06	5.0067901611328125e-06	1.1920928955078125e-06	1.2915265560150146	7.05718994140625e-05	2.7179718017578125e-05	7.152557373046875e-06		420	['AdamicAdar']		100	10	1000	16	False	0.001	0.9	0.999	False	False
0	train	0.001620319119467757	1.0	False	False	0.0	1.0		0.0		1.0	0.0	0.5	1.0	0.5					0.5		0.5	0.5	0.0		0.0	1.0	0.9996936274509803	9.241419076919556	0.025613069534301758	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	9	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	True	48	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		8.58306884765625e-06	5.0067901611328125e-06	1.1920928955078125e-06	1.2915265560150146	7.05718994140625e-05	2.7179718017578125e-05	7.152557373046875e-06		420	['JaccardCoefficient']		100	10	1000	16	False	0.001	0.9	0.999	False	False
1	test	0.001620319119467757	1.0	False	False	0.0	1.0		0.0		1.0	0.0	0.5	1.0	0.5					0.5		0.5	0.5	0.0		0.0	1.0	0.9990808823529411	9.241419076919556	0.025613069534301758	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	9	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	True	48	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		8.58306884765625e-06	5.0067901611328125e-06	1.1920928955078125e-06	1.2915265560150146	7.05718994140625e-05	2.7179718017578125e-05	7.152557373046875e-06		420	['JaccardCoefficient']		100	10	1000	16	False	0.001	0.9	0.999	False	False
0	train	0.001620319119467757	1.0	False	False	0.0	1.0		0.0		1.0	0.0	0.5	1.0	0.5					0.5		0.5	0.5	0.0		0.0	1.0	0.9996936274509803	8.709969520568848	0.017325401306152344	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	9	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	True	48	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		8.58306884765625e-06	5.0067901611328125e-06	1.1920928955078125e-06	1.2915265560150146	7.05718994140625e-05	2.7179718017578125e-05	7.152557373046875e-06		420	['ResourceAllocationIndex']		100	10	1000	16	False	0.001	0.9	0.999	False	False
1	test	0.001620319119467757	1.0	False	False	0.0	1.0		0.0		1.0	0.0	0.5	1.0	0.5					0.5		0.5	0.5	0.0		0.0	1.0	0.9990808823529411	8.709969520568848	0.017325401306152344	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	9	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	True	48	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		8.58306884765625e-06	5.0067901611328125e-06	1.1920928955078125e-06	1.2915265560150146	7.05718994140625e-05	2.7179718017578125e-05	7.152557373046875e-06		420	['ResourceAllocationIndex']		100	10	1000	16	False	0.001	0.9	0.999	False	False
